Word,Tag,Sentence_ID,STIX_Tag,Source
should,O,134,O,APTNER
be,O,134,O,APTNER
noted,O,134,O,APTNER
that,O,134,O,APTNER
because,O,134,O,APTNER
the,O,134,O,APTNER
requested,O,134,O,APTNER
resource,O,134,O,APTNER
is,O,134,O,APTNER
being,O,134,O,APTNER
stored,O,134,O,APTNER
as,O,134,O,APTNER
a,O,134,O,APTNER
string,O,134,O,APTNER
and,O,134,O,APTNER
executed,O,134,O,APTNER
",",O,134,O,APTNER
this,O,134,O,APTNER
all,O,134,O,APTNER
occurs,O,134,O,APTNER
in,O,134,O,APTNER
memory,O,134,O,APTNER
.,O,134,O,APTNER
Additional,O,135,O,APTNER
Analysis,O,135,O,APTNER
of,O,135,O,APTNER
the,O,135,O,APTNER
downloaded,O,135,O,APTNER
string,O,135,O,APTNER
is,O,135,O,APTNER
provided,O,135,O,APTNER
in,O,135,O,APTNER
the,O,135,O,APTNER
Gandcrab,B-MAL,135,B-Malware,APTNER
cradle,O,135,O,APTNER
section,O,135,O,APTNER
below,O,135,O,APTNER
.,O,135,O,APTNER
The,O,136,O,APTNER
loop,O,136,O,APTNER
then,O,136,O,APTNER
looks,O,136,O,APTNER
for,O,136,O,APTNER
the,O,136,O,APTNER
method,O,136,O,APTNER
name,O,136,O,APTNER
DownloadData,B-TOOL,136,B-Tool,APTNER
",",O,136,O,APTNER
and,O,136,O,APTNER
if,O,136,O,APTNER
located,O,136,O,APTNER
will,O,136,O,APTNER
download,O,136,O,APTNER
a,O,136,O,APTNER
resource,O,136,O,APTNER
from,O,136,O,APTNER
a,O,136,O,APTNER
second,O,136,O,APTNER
C2,B-TOOL,136,B-Tool,APTNER
.,O,136,O,APTNER
This,O,137,O,APTNER
request,O,137,O,APTNER
is,O,137,O,APTNER
then,O,137,O,APTNER
stored,O,137,O,APTNER
in,O,137,O,APTNER
the,O,137,O,APTNER
CommonApplicationData,O,137,O,APTNER
directory,O,137,O,APTNER
(,O,137,O,APTNER
C:\ProgramData,O,137,O,APTNER
in,O,137,O,APTNER
Vista,O,137,O,APTNER
and,O,137,O,APTNER
later,O,137,O,APTNER
),O,137,O,APTNER
as,O,137,O,APTNER
the,O,137,O,APTNER
hard,O,137,O,APTNER
coded,O,137,O,APTNER
file,O,137,O,APTNER
name,O,137,O,APTNER
(,O,137,O,APTNER
highlighted,O,137,O,APTNER
in,O,137,O,APTNER
green,O,137,O,APTNER
),O,137,O,APTNER
.,O,137,O,APTNER
The,O,138,O,APTNER
script,O,138,O,APTNER
will,O,138,O,APTNER
utilize,O,138,O,APTNER
the,O,138,O,APTNER
hard,O,138,O,APTNER
coded,O,138,O,APTNER
DCOM,B-TOOL,138,B-Tool,APTNER
object,O,138,O,APTNER
C08AFD90-F2A1-11D1-8455-00A0C91F3880,O,138,O,APTNER
",",O,138,O,APTNER
which,O,138,O,APTNER
is,O,138,O,APTNER
the,O,138,O,APTNER
ClassID,O,138,O,APTNER
for,O,138,O,APTNER
the,O,138,O,APTNER
ShellBrowserWindow,B-TOOL,138,B-Tool,APTNER
.,O,138,O,APTNER
A,O,139,O,APTNER
previous,O,139,O,APTNER
blog,O,139,O,APTNER
post,O,139,O,APTNER
by,O,139,O,APTNER
enigma0x3,O,139,O,APTNER
",",O,139,O,APTNER
detailed,O,139,O,APTNER
how,O,139,O,APTNER
this,O,139,O,APTNER
CLSID,O,139,O,APTNER
can,O,139,O,APTNER
be,O,139,O,APTNER
leveraged,O,139,O,APTNER
to,O,139,O,APTNER
instantiate,O,139,O,APTNER
the,O,139,O,APTNER
ShellBrowserWindow,B-TOOL,139,B-Tool,APTNER
object,O,139,O,APTNER
and,O,139,O,APTNER
call,O,139,O,APTNER
the,O,139,O,APTNER
ShellExecute,B-TOOL,139,B-Tool,APTNER
method,O,139,O,APTNER
",",O,139,O,APTNER
which,O,139,O,APTNER
is,O,139,O,APTNER
the,O,139,O,APTNER
same,O,139,O,APTNER
approach,O,139,O,APTNER
that,O,139,O,APTNER
was,O,139,O,APTNER
taken,O,139,O,APTNER
by,O,139,O,APTNER
the,O,139,O,APTNER
attackers,O,139,O,APTNER
.,O,139,O,APTNER
This,O,140,O,APTNER
approach,O,140,O,APTNER
has,O,140,O,APTNER
also,O,140,O,APTNER
been,O,140,O,APTNER
used,O,140,O,APTNER
in,O,140,O,APTNER
different,O,140,O,APTNER
Empire,B-TOOL,140,B-Tool,APTNER
modules,O,140,O,APTNER
.,O,140,O,APTNER
The,O,141,O,APTNER
payloads,O,141,O,APTNER
that,O,141,O,APTNER
are,O,141,O,APTNER
downloaded,O,141,O,APTNER
in,O,141,O,APTNER
the,O,141,O,APTNER
above,O,141,O,APTNER
steps,O,141,O,APTNER
are,O,141,O,APTNER
then,O,141,O,APTNER
executed,O,141,O,APTNER
on,O,141,O,APTNER
the,O,141,O,APTNER
system,O,141,O,APTNER
.,O,141,O,APTNER
The,O,142,O,APTNER
first,O,142,O,APTNER
payload,O,142,O,APTNER
that,O,142,O,APTNER
is,O,142,O,APTNER
downloaded,O,142,O,APTNER
via,O,142,O,APTNER
the,O,142,O,APTNER
DownloadString,B-TOOL,142,B-Tool,APTNER
method,O,142,O,APTNER
highlighted,O,142,O,APTNER
above,O,142,O,APTNER
",",O,142,O,APTNER
is,O,142,O,APTNER
a,O,142,O,APTNER
PowerShell,B-TOOL,142,B-Tool,APTNER
one-liner,O,142,O,APTNER
that,O,142,O,APTNER
uses,O,142,O,APTNER
an,O,142,O,APTNER
IF,O,142,O,APTNER
statement,O,142,O,APTNER
to,O,142,O,APTNER
evaluate,O,142,O,APTNER
the,O,142,O,APTNER
architecture,O,142,O,APTNER
of,O,142,O,APTNER
the,O,142,O,APTNER
compromised,O,142,O,APTNER
system,O,142,O,APTNER
",",O,142,O,APTNER
and,O,142,O,APTNER
then,O,142,O,APTNER
downloads,O,142,O,APTNER
a,O,142,O,APTNER
additional,O,142,O,APTNER
payload,O,142,O,APTNER
from,O,142,O,APTNER
pastebin.com,B-DOM,142,B-Domain-Name,APTNER
.,O,142,O,APTNER
This,O,143,O,APTNER
additional,O,143,O,APTNER
payload,O,143,O,APTNER
is,O,143,O,APTNER
then,O,143,O,APTNER
executed,O,143,O,APTNER
in,O,143,O,APTNER
memory,O,143,O,APTNER
.,O,143,O,APTNER
The,O,144,O,APTNER
image,O,144,O,APTNER
below,O,144,O,APTNER
depicts,O,144,O,APTNER
the,O,144,O,APTNER
contents,O,144,O,APTNER
of,O,144,O,APTNER
the,O,144,O,APTNER
o402ek2m.php,B-FILE,144,B-File,APTNER
file,O,144,O,APTNER
.,O,144,O,APTNER
It,O,145,O,APTNER
should,O,145,O,APTNER
be,O,145,O,APTNER
noted,O,145,O,APTNER
that,O,145,O,APTNER
the,O,145,O,APTNER
contents,O,145,O,APTNER
of,O,145,O,APTNER
o402ek2m.php,B-FILE,145,B-File,APTNER
were,O,145,O,APTNER
updated,O,145,O,APTNER
by,O,145,O,APTNER
the,O,145,O,APTNER
attackers,O,145,O,APTNER
to,O,145,O,APTNER
reference,O,145,O,APTNER
different,O,145,O,APTNER
pastebin,O,145,O,APTNER
uploads,O,145,O,APTNER
throughout,O,145,O,APTNER
this,O,145,O,APTNER
campaign,O,145,O,APTNER
.,O,145,O,APTNER
Also,O,146,O,APTNER
updated,O,146,O,APTNER
was,O,146,O,APTNER
the,O,146,O,APTNER
function,O,146,O,APTNER
name,O,146,O,APTNER
that,O,146,O,APTNER
is,O,146,O,APTNER
invoked,O,146,O,APTNER
",",O,146,O,APTNER
in,O,146,O,APTNER
the,O,146,O,APTNER
example,O,146,O,APTNER
below,O,146,O,APTNER
it,O,146,O,APTNER
was,O,146,O,APTNER
CJOJFNUWNQKRTLLTMCVDCKFGG,O,146,O,APTNER
",",O,146,O,APTNER
however,O,146,O,APTNER
this,O,146,O,APTNER
was,O,146,O,APTNER
dynamically,O,146,O,APTNER
changed,O,146,O,APTNER
to,O,146,O,APTNER
match,O,146,O,APTNER
the,O,146,O,APTNER
name,O,146,O,APTNER
of,O,146,O,APTNER
the,O,146,O,APTNER
function,O,146,O,APTNER
that,O,146,O,APTNER
would,O,146,O,APTNER
be,O,146,O,APTNER
present,O,146,O,APTNER
in,O,146,O,APTNER
pastebin,O,146,O,APTNER
file,O,146,O,APTNER
that,O,146,O,APTNER
was,O,146,O,APTNER
being,O,146,O,APTNER
downloaded,O,146,O,APTNER
.,O,146,O,APTNER
Once,O,147,O,APTNER
the,O,147,O,APTNER
raw,O,147,O,APTNER
contents,O,147,O,APTNER
of,O,147,O,APTNER
the,O,147,O,APTNER
pastebin.com,B-DOM,147,B-Domain-Name,APTNER
post,O,147,O,APTNER
were,O,147,O,APTNER
downloaded,O,147,O,APTNER
",",O,147,O,APTNER
that,O,147,O,APTNER
data,O,147,O,APTNER
would,O,147,O,APTNER
also,O,147,O,APTNER
be,O,147,O,APTNER
executed,O,147,O,APTNER
in,O,147,O,APTNER
memory,O,147,O,APTNER
.,O,147,O,APTNER
In,O,148,O,APTNER
the,O,148,O,APTNER
variants,O,148,O,APTNER
that,O,148,O,APTNER
were,O,148,O,APTNER
obtained,O,148,O,APTNER
during,O,148,O,APTNER
this,O,148,O,APTNER
campaign,O,148,O,APTNER
the,O,148,O,APTNER
file,O,148,O,APTNER
contained,O,148,O,APTNER
a,O,148,O,APTNER
PowerShell,B-TOOL,148,B-Tool,APTNER
script,O,148,O,APTNER
that,O,148,O,APTNER
was,O,148,O,APTNER
approximately,O,148,O,APTNER
2800,O,148,O,APTNER
lines,O,148,O,APTNER
.,O,148,O,APTNER
This,O,149,O,APTNER
PowerShell,B-TOOL,149,B-Tool,APTNER
script,O,149,O,APTNER
is,O,149,O,APTNER
a,O,149,O,APTNER
version,O,149,O,APTNER
of,O,149,O,APTNER
the,O,149,O,APTNER
Empire,B-TOOL,149,B-Tool,APTNER
Invoke-PSInject,I-TOOL,149,I-Tool,APTNER
module,O,149,O,APTNER
",",O,149,O,APTNER
with,O,149,O,APTNER
very,O,149,O,APTNER
few,O,149,O,APTNER
modifications,O,149,O,APTNER
.,O,149,O,APTNER
The,O,150,O,APTNER
majority,O,150,O,APTNER
if,O,150,O,APTNER
the,O,150,O,APTNER
modifications,O,150,O,APTNER
are,O,150,O,APTNER
of,O,150,O,APTNER
removing,O,150,O,APTNER
comments,O,150,O,APTNER
and,O,150,O,APTNER
renaming,O,150,O,APTNER
variables,O,150,O,APTNER
.,O,150,O,APTNER
The,O,151,O,APTNER
script,O,151,O,APTNER
will,O,151,O,APTNER
take,O,151,O,APTNER
an,O,151,O,APTNER
embedded,O,151,O,APTNER
PE,B-TOOL,151,B-Tool,APTNER
file,O,151,O,APTNER
that,O,151,O,APTNER
has,O,151,O,APTNER
been,O,151,O,APTNER
base64,B-ENCR,151,O,APTNER
encoded,O,151,O,APTNER
and,O,151,O,APTNER
inject,O,151,O,APTNER
that,O,151,O,APTNER
into,O,151,O,APTNER
the,O,151,O,APTNER
current,O,151,O,APTNER
PowerShell,B-TOOL,151,B-Tool,APTNER
process,O,151,O,APTNER
.,O,151,O,APTNER
The,O,152,O,APTNER
image,O,152,O,APTNER
below,O,152,O,APTNER
is,O,152,O,APTNER
the,O,152,O,APTNER
main,O,152,O,APTNER
function,O,152,O,APTNER
that,O,152,O,APTNER
is,O,152,O,APTNER
being,O,152,O,APTNER
called,O,152,O,APTNER
which,O,152,O,APTNER
in,O,152,O,APTNER
turns,O,152,O,APTNER
calls,O,152,O,APTNER
the,O,152,O,APTNER
function,O,152,O,APTNER
responsible,O,152,O,APTNER
for,O,152,O,APTNER
injecting,O,152,O,APTNER
the,O,152,O,APTNER
embedded,B-TOOL,152,B-Tool,APTNER
PE,I-TOOL,152,I-Tool,APTNER
file,I-TOOL,152,I-Tool,APTNER
.,O,152,O,APTNER
The,O,153,O,APTNER
base64,B-ENCR,153,O,APTNER
encoded,O,153,O,APTNER
PE,B-TOOL,153,B-Tool,APTNER
file,O,153,O,APTNER
that,O,153,O,APTNER
can,O,153,O,APTNER
be,O,153,O,APTNER
seen,O,153,O,APTNER
in,O,153,O,APTNER
line,O,153,O,APTNER
2760,O,153,O,APTNER
of,O,153,O,APTNER
the,O,153,O,APTNER
image,O,153,O,APTNER
above,O,153,O,APTNER
is,O,153,O,APTNER
a,O,153,O,APTNER
GandCrab,B-MAL,153,B-Malware,APTNER
Variant,O,153,O,APTNER
.,O,153,O,APTNER
This,O,154,O,APTNER
variant,O,154,O,APTNER
(,O,154,O,APTNER
the,O,154,O,APTNER
metadata,O,154,O,APTNER
for,O,154,O,APTNER
which,O,154,O,APTNER
is,O,154,O,APTNER
listed,O,154,O,APTNER
below,O,154,O,APTNER
),O,154,O,APTNER
is,O,154,O,APTNER
Gandcrab,B-MAL,154,B-Malware,APTNER
version,O,154,O,APTNER
.,O,154,O,APTNER
krab5.dll,B-FILE,155,B-File,APTNER
:,O,155,O,APTNER
0f270db9ab9361e20058b8c6129bf30e,B-MD5,155,B-File,APTNER
d6c53d9341dda1252ada3861898840be4d669abae2b983ab9bf5259b84de7525,B-SHA2,155,B-File,APTNER
",",O,155,O,APTNER
Mon,B-TIME,155,O,APTNER
Oct,I-TIME,155,O,APTNER
29,I-TIME,155,O,APTNER
17:39:23,I-TIME,155,O,APTNER
2018,I-TIME,155,O,APTNER
UTC,O,155,O,APTNER
.,O,155,O,APTNER
krab5.text,B-FILE,155,B-File,APTNER
:,O,155,O,APTNER
019bc7edf8c2896754fdbdbc2ddae4ec,B-MD5,155,B-File,APTNER
.,O,155,O,APTNER
krab5.rdata,B-FILE,155,B-File,APTNER
:,O,155,O,APTNER
d6ed79624f7af19ba90f51379b7f31e4,B-MD5,155,B-File,APTNER
.,O,155,O,APTNER
krab5.data,B-FILE,155,B-File,APTNER
:,O,155,O,APTNER
1ec7b57b01d0c46b628a991555fc90f0,B-MD5,155,B-File,APTNER
.,O,155,O,APTNER
krab5.rsrc,B-FILE,155,B-File,APTNER
:,O,155,O,APTNER
89b7e19270b2a5563c301b84b28e423f,B-MD5,155,B-File,APTNER
.,O,155,O,APTNER
krab5.reloc,B-FILE,155,B-File,APTNER
:,O,155,O,APTNER
685c3c775f65bffceccc1598ff7c2e59,B-MD5,155,B-File,APTNER
.,O,155,O,APTNER
The,O,156,O,APTNER
second,O,156,O,APTNER
payload,O,156,O,APTNER
",",O,156,O,APTNER
downloaded,O,156,O,APTNER
via,O,156,O,APTNER
the,O,156,O,APTNER
DownloadData,B-TOOL,156,B-Tool,APTNER
method,O,156,O,APTNER
",",O,156,O,APTNER
is,O,156,O,APTNER
a,O,156,O,APTNER
Ursnif,B-MAL,156,B-Malware,APTNER
executable,O,156,O,APTNER
.,O,156,O,APTNER
In,O,157,O,APTNER
this,O,157,O,APTNER
instance,O,157,O,APTNER
it,O,157,O,APTNER
is,O,157,O,APTNER
saved,O,157,O,APTNER
to,O,157,O,APTNER
the,O,157,O,APTNER
C:\ProgramData,O,157,O,APTNER
directory,O,157,O,APTNER
with,O,157,O,APTNER
a,O,157,O,APTNER
pseudo,O,157,O,APTNER
random,O,157,O,APTNER
name,O,157,O,APTNER
.,O,157,O,APTNER
It,O,158,O,APTNER
should,O,158,O,APTNER
be,O,158,O,APTNER
noted,O,158,O,APTNER
that,O,158,O,APTNER
the,O,158,O,APTNER
file,O,158,O,APTNER
name,O,158,O,APTNER
was,O,158,O,APTNER
changed,O,158,O,APTNER
throughout,O,158,O,APTNER
this,O,158,O,APTNER
campaign,O,158,O,APTNER
.,O,158,O,APTNER
Once,O,159,O,APTNER
executed,O,159,O,APTNER
the,O,159,O,APTNER
Ursnif,B-MAL,159,B-Malware,APTNER
sample,O,159,O,APTNER
will,O,159,O,APTNER
conduct,O,159,O,APTNER
the,O,159,O,APTNER
typical,O,159,O,APTNER
actions,O,159,O,APTNER
observed,O,159,O,APTNER
in,O,159,O,APTNER
Ursnif,B-MAL,159,B-Malware,APTNER
samples,O,159,O,APTNER
",",O,159,O,APTNER
like,O,159,O,APTNER
credential,O,159,O,APTNER
harvesting,O,159,O,APTNER
",",O,159,O,APTNER
gathering,O,159,O,APTNER
system,O,159,O,APTNER
and,O,159,O,APTNER
process,O,159,O,APTNER
information,O,159,O,APTNER
",",O,159,O,APTNER
and,O,159,O,APTNER
deploying,O,159,O,APTNER
additional,O,159,O,APTNER
malware,O,159,O,APTNER
samples,O,159,O,APTNER
.,O,159,O,APTNER
The,O,160,O,APTNER
information,O,160,O,APTNER
for,O,160,O,APTNER
this,O,160,O,APTNER
specific,O,160,O,APTNER
sample,O,160,O,APTNER
is,O,160,O,APTNER
listed,O,160,O,APTNER
below,O,160,O,APTNER
.,O,160,O,APTNER
However,O,161,O,APTNER
",",O,161,O,APTNER
numerous,O,161,O,APTNER
Ursnif,B-MAL,161,B-Malware,APTNER
variants,O,161,O,APTNER
were,O,161,O,APTNER
hosted,O,161,O,APTNER
on,O,161,O,APTNER
the,O,161,O,APTNER
bevendbrec.com,B-DOM,161,B-Domain-Name,APTNER
site,O,161,O,APTNER
during,O,161,O,APTNER
this,O,161,O,APTNER
campaign,O,161,O,APTNER
.,O,161,O,APTNER
Carbon,B-SECTEAM,162,B-Identity,APTNER
Black,I-SECTEAM,162,I-Identity,APTNER
was,O,162,O,APTNER
able,O,162,O,APTNER
to,O,162,O,APTNER
discover,O,162,O,APTNER
approximately,O,162,O,APTNER
120,O,162,O,APTNER
different,O,162,O,APTNER
Ursnif,B-MAL,162,B-Malware,APTNER
variants,O,162,O,APTNER
that,O,162,O,APTNER
were,O,162,O,APTNER
being,O,162,O,APTNER
hosted,O,162,O,APTNER
from,O,162,O,APTNER
the,O,162,O,APTNER
domains,O,162,O,APTNER
iscondisth.com,B-DOM,162,B-Domain-Name,APTNER
and,O,162,O,APTNER
bevendbrec.com,B-DOM,162,B-Domain-Name,APTNER
.,O,162,O,APTNER
irongreen.exe,B-FILE,162,B-File,APTNER
:,O,162,O,APTNER
404d25e3a18bda19a238f77270837198,B-MD5,162,B-File,APTNER
c064f6f047a4e39014a29c8c95526c3fe90d7bcea5ef0b8f21ea306c27713d1f,B-SHA2,162,B-File,APTNER
",",O,162,O,APTNER
Sun,B-TIME,162,O,APTNER
Dec,I-TIME,162,O,APTNER
18,I-TIME,162,O,APTNER
11:04:31,I-TIME,162,O,APTNER
2011,I-TIME,162,O,APTNER
UTC,O,162,O,APTNER
.,O,162,O,APTNER
irongreen.text,B-FILE,162,B-File,APTNER
:,O,162,O,APTNER
85aa9117c381eae3d181ab63daab335e,B-MD5,162,B-File,APTNER
.,O,162,O,APTNER
irongreen.rdata,B-FILE,162,B-File,APTNER
:,O,162,O,APTNER
3e1c774bc4e0ffc2271075e621aa3f3d,B-MD5,162,B-File,APTNER
.,O,162,O,APTNER
irongreen.data,B-FILE,162,B-File,APTNER
:,O,162,O,APTNER
6c389e5e301564f65dcad4811dbded8b,B-MD5,162,B-File,APTNER
.,O,162,O,APTNER
irongreen.rsrc,B-FILE,162,B-File,APTNER
:,O,162,O,APTNER
efba623cc62ffd0ccbf7f3fbf6264905,B-MD5,162,B-File,APTNER
.,O,162,O,APTNER
irongreen.reloc,B-FILE,162,B-File,APTNER
:,O,162,O,APTNER
6cf46599a57a6cbc5d18fbb2883620ce,B-MD5,162,B-File,APTNER
.,O,162,O,APTNER
While,O,163,O,APTNER
researching,O,163,O,APTNER
this,O,163,O,APTNER
campaign,O,163,O,APTNER
approximately,O,163,O,APTNER
180,O,163,O,APTNER
variants,O,163,O,APTNER
were,O,163,O,APTNER
located,O,163,O,APTNER
in,O,163,O,APTNER
the,O,163,O,APTNER
wild,O,163,O,APTNER
.,O,163,O,APTNER
Using,O,164,O,APTNER
the,O,164,O,APTNER
VirusTotal,B-TOOL,164,B-Tool,APTNER
Graph,I-TOOL,164,I-Tool,APTNER
functionality,O,164,O,APTNER
these,O,164,O,APTNER
variants,O,164,O,APTNER
could,O,164,O,APTNER
be,O,164,O,APTNER
organized,O,164,O,APTNER
into,O,164,O,APTNER
several,O,164,O,APTNER
groups,O,164,O,APTNER
that,O,164,O,APTNER
were,O,164,O,APTNER
commonly,O,164,O,APTNER
associated,O,164,O,APTNER
by,O,164,O,APTNER
either,O,164,O,APTNER
metadata,O,164,O,APTNER
or,O,164,O,APTNER
document,O,164,O,APTNER
structures,O,164,O,APTNER
like,O,164,O,APTNER
macros,O,164,O,APTNER
or,O,164,O,APTNER
embedded,O,164,O,APTNER
image,O,164,O,APTNER
files,O,164,O,APTNER
(,O,164,O,APTNER
depicted,O,164,O,APTNER
in,O,164,O,APTNER
the,O,164,O,APTNER
image,O,164,O,APTNER
below,O,164,O,APTNER
),O,164,O,APTNER
.,O,164,O,APTNER
The,O,165,O,APTNER
image,O,165,O,APTNER
below,O,165,O,APTNER
highlights,O,165,O,APTNER
the,O,165,O,APTNER
nodes,O,165,O,APTNER
associated,O,165,O,APTNER
with,O,165,O,APTNER
the,O,165,O,APTNER
samples,O,165,O,APTNER
analyzed,O,165,O,APTNER
in,O,165,O,APTNER
this,O,165,O,APTNER
report,O,165,O,APTNER
.,O,165,O,APTNER
The,O,166,O,APTNER
graph,O,166,O,APTNER
can,O,166,O,APTNER
also,O,166,O,APTNER
be,O,166,O,APTNER
viewed,O,166,O,APTNER
in,O,166,O,APTNER
the,O,166,O,APTNER
VTGraph,B-TOOL,166,B-Tool,APTNER
Console,I-TOOL,166,I-Tool,APTNER
for,O,166,O,APTNER
additional,O,166,O,APTNER
exploration,O,166,O,APTNER
.,O,166,O,APTNER
The,O,167,O,APTNER
graph,O,167,O,APTNER
highlights,O,167,O,APTNER
the,O,167,O,APTNER
at,O,167,O,APTNER
least,O,167,O,APTNER
3,O,167,O,APTNER
different,O,167,O,APTNER
variants,O,167,O,APTNER
of,O,167,O,APTNER
Ursnif,B-MAL,167,B-Malware,APTNER
that,O,167,O,APTNER
were,O,167,O,APTNER
being,O,167,O,APTNER
hosted,O,167,O,APTNER
on,O,167,O,APTNER
the,O,167,O,APTNER
bevendbrec.com,B-DOM,167,B-Domain-Name,APTNER
site,O,167,O,APTNER
.,O,167,O,APTNER
The,O,168,O,APTNER
Ursnif,B-MAL,168,B-Malware,APTNER
variants,O,168,O,APTNER
were,O,168,O,APTNER
primarily,O,168,O,APTNER
grouped,O,168,O,APTNER
by,O,168,O,APTNER
C2,B-TOOL,168,B-Tool,APTNER
infrastructure,O,168,O,APTNER
.,O,168,O,APTNER
The,O,169,O,APTNER
large,O,169,O,APTNER
grouping,O,169,O,APTNER
on,O,169,O,APTNER
the,O,169,O,APTNER
right,O,169,O,APTNER
of,O,169,O,APTNER
the,O,169,O,APTNER
diagram,O,169,O,APTNER
are,O,169,O,APTNER
direct,O,169,O,APTNER
variants,O,169,O,APTNER
of,O,169,O,APTNER
the,O,169,O,APTNER
sample,O,169,O,APTNER
referenced,O,169,O,APTNER
in,O,169,O,APTNER
this,O,169,O,APTNER
write,O,169,O,APTNER
up,O,169,O,APTNER
.,O,169,O,APTNER
Samples,O,170,O,APTNER
in,O,170,O,APTNER
this,O,170,O,APTNER
grouping,O,170,O,APTNER
were,O,170,O,APTNER
all,O,170,O,APTNER
hosted,O,170,O,APTNER
on,O,170,O,APTNER
sites,O,170,O,APTNER
that,O,170,O,APTNER
were,O,170,O,APTNER
called,O,170,O,APTNER
by,O,170,O,APTNER
the,O,170,O,APTNER
second,O,170,O,APTNER
stage,O,170,O,APTNER
.,O,170,O,APTNER
The,O,171,O,APTNER
samples,O,171,O,APTNER
had,O,171,O,APTNER
minor,O,171,O,APTNER
changes,O,171,O,APTNER
",",O,171,O,APTNER
and,O,171,O,APTNER
were,O,171,O,APTNER
presumably,O,171,O,APTNER
changed,O,171,O,APTNER
by,O,171,O,APTNER
the,O,171,O,APTNER
attackers,O,171,O,APTNER
to,O,171,O,APTNER
avoid,O,171,O,APTNER
detection,O,171,O,APTNER
by,O,171,O,APTNER
hash,O,171,O,APTNER
.,O,171,O,APTNER
Word,B-MAL,172,B-Malware,APTNER
Dropper,I-MAL,172,I-Malware,APTNER
Variant,O,172,O,APTNER
cc5a14ff026ee593d7d25f213715b73833e6b9cf71091317121a009d5ad7fc36,B-SHA2,172,B-File,APTNER
7ce3d9fc86396fac9865607594395e94,B-MD5,172,B-File,APTNER
Word,B-MAL,172,B-Malware,APTNER
Dropper,I-MAL,172,I-Malware,APTNER
Variant,O,172,O,APTNER
28a8d6b8a0cdcb25d098e403cc8b6dcb855cb591f0b54c2e3363b5c580d92b28,B-SHA2,172,B-File,APTNER
74c7aed44680100e984251ce2cdbdbc6,B-MD5,172,B-File,APTNER
Word,B-MAL,172,B-Malware,APTNER
Dropper,I-MAL,172,I-Malware,APTNER
Variant,O,172,O,APTNER
facbc2cb089668197ca3968a3433b6f4826430c13f7d1c75b44667307c67dfe3,B-SHA2,172,B-File,APTNER
10f308d78adda567d4589803ce18cc9b,B-MD5,172,B-File,APTNER
Word,B-MAL,172,B-Malware,APTNER
Dropper,I-MAL,172,I-Malware,APTNER
Variant,O,172,O,APTNER
e714a5147335245c386b105bb7494a8b190b6a737ba28f029561efe48105cd11,B-SHA2,172,B-File,APTNER
f279d0f04874327b85221697d99de321,B-MD5,172,B-File,APTNER
Word,B-MAL,172,B-Malware,APTNER
Dropper,I-MAL,172,I-Malware,APTNER
Variant,O,172,O,APTNER
56c46ef3d5bd544fa35f6e336d3be93cf36e72d0273fa1dbc915979f2d883e9d,B-SHA2,172,B-File,APTNER
bc1b322e7efc19417ab0d0524ccb9ff2,B-MD5,172,B-File,APTNER
.,O,172,O,APTNER
Ursnif,B-MAL,173,B-Malware,APTNER
Variant,O,173,O,APTNER
446ffd272c79554a19b5f4299327fb74b8ff457681d10571caa6eea51ec406b0,B-SHA2,173,B-File,APTNER
ea7e1650031c92b7377788f05926034e,B-MD5,173,B-File,APTNER
Ursnif,B-MAL,173,B-Malware,APTNER
Variant,O,173,O,APTNER
42636f3185c9e398958aad272d983c8b8b1409df4ce93f1f8f608e190290f56d,B-SHA2,173,B-File,APTNER
377cd85d8d68fc58976a123aa151c5e0,B-MD5,173,B-File,APTNER
Ursnif,B-MAL,173,B-Malware,APTNER
Variant,O,173,O,APTNER
24b2141c1134ef14f33a38c58342b6573940c5460d03a2945fafac36e32e6889,B-SHA2,173,B-File,APTNER
b73cbffea8094cfa18b067d9568c53e7,B-MD5,173,B-File,APTNER
Ursnif,B-MAL,173,B-Malware,APTNER
Variant,O,173,O,APTNER
e53b0a60c238c45019089bdf7f16d5f47b7ba15ca2c918e385c41f0c2076eb52,B-SHA2,173,B-File,APTNER
24fe5a6196e32749cd030ab51824cabe,B-MD5,173,B-File,APTNER
Ursnif,B-MAL,173,B-Malware,APTNER
Variant,O,173,O,APTNER
4c8de1713f830819e8354b653fd19a5cafd0bc8fa3145eedf555f24261c874de,B-SHA2,173,B-File,APTNER
589734cb60aa515599c687539c520049,B-MD5,173,B-File,APTNER
.,O,173,O,APTNER
GandCrab,B-MAL,174,B-Malware,APTNER
Variant,O,174,O,APTNER
d6c53d9341dda1252ada3861898840be4d669abae2b983ab9bf5259b84de7525,B-SHA2,174,B-File,APTNER
ce1ee671fe5246a9c40b624ef97e4de1,B-MD5,174,B-File,APTNER
GandCrab,B-MAL,174,B-Malware,APTNER
Variant,O,174,O,APTNER
aca0b96126c813b0d29d6fbff9175f8ca62ff2ec6eed83bff76a73ae717cfcb8,B-SHA2,174,B-File,APTNER
07f955796a252771861c8e0db06b1f01,B-MD5,174,B-File,APTNER
GandCrab,B-MAL,174,B-Malware,APTNER
Variant,O,174,O,APTNER
8cd45f8c8f2ed0109db6a64f9945f3dcb8a780f65c76aedded7b8af95e6dc7ec,B-SHA2,174,B-File,APTNER
4fcd0d13ea669a83a749ae5bfb098ca2,B-MD5,174,B-File,APTNER
